3.286648572372800312e-05 1.361952795472167819e-05 7.369743576126933423e-06 4.857697733463802443e-06 3.648954982165322713e-06 2.693771585489069722e-06 2.074873295629400575e-06 1.637014815609636097e-06 1.356835419946369078e-06 1.083352508781537781e-06 8.438622584467914292e-07 6.885229558416558757e-07 5.715060679104758612e-07 4.545144278226129112e-07 3.602097185763053390e-07 3.082323204949512086e-07 2.361766135011503356e-07 1.783657624606426498e-07 1.163659696849189852e-07 9.262223393531186449e-08 8.441704690840448344e-08 8.750916387156969375e-08 7.023602105198804125e-08 5.256653924471845809e-08 3.052487818944876328e-08 1.407002804086438349e-08 -1.400426637093691298e-08 -6.382364266237466071e-09 3.412154651850441011e-11 1.263229819448560473e-08 -1.070779371654267695e-08 -7.358547534770080050e-09 6.259906881978009189e-10 -8.610813512451499141e-10 4.120297062474662241e-09 3.743260672666615272e-09 -4.082858787686982035e-09 -4.601922973762705188e-10 -1.246872337344805012e-08 -9.829047052546314194e-09 -6.910303629970943472e-09 5.644660683549607739e-10 3.157824227478015011e-09 -9.520191960906231809e-09 -1.567045654194807484e-08 -1.947956443680553686e-08 -2.288582700289371770e-08 -1.371823960907162635e-08 -2.070265615324117379e-08 -1.705298778273174443e-08 1.398977682338019516e-06 -5.066634597791979981e-06 -4.622533413758235281e-06 -3.499133731415744683e-06 -2.736144132757906389e-06 -2.272301143486314916e-06 -1.859064765882468464e-06 -1.728649373888593585e-06 -1.546384793982520450e-06 -1.404241304007743097e-06 -1.176303111120062500e-06 -9.951891127151413556e-07 -1.016288140593499978e-06 -9.451390604582329491e-07 -9.464307595352770039e-07 -8.955731051890071491e-07 -8.467717564791124559e-07 -7.269396435598334018e-07 -6.258324328580558310e-07 -6.082447671201322806e-07 -6.142694235474318141e-07 -6.678314830261398055e-07 -6.225473891793238936e-07 -5.733689153381333158e-07 -4.979686611972670564e-07 -4.436657564579672744e-07 -3.682123644247378807e-07 -2.946063583047311004e-07 -2.667121149085211629e-07 -2.296485725607848627e-07 -2.193703717751523623e-07 -1.825320456556813362e-07 -1.493278710194647980e-07 -8.233796902591367523e-08 -7.253631103772613116e-08 -4.419487803153434230e-08 -4.821725847513489677e-08 -5.830500282019583886e-08 -3.560717149453429745e-08 -1.289661475035063034e-08 4.119131321148811295e-09 -9.259486493766292420e-09 -2.938187005024697339e-08 -3.037710031981081537e-08 -2.209220607648330291e-08 -4.979868283956434606e-08 -7.455916436286477090e-08 -7.565483567185138825e-08 -9.538740241103549099e-08 -1.402059002146524023e-07
1.361952795472167819e-05 1.011638287236877776e-05 5.866492201860559694e-06 3.916793917596416422e-06 2.984281019180091304e-06 2.256493977778432575e-06 1.808414257289836955e-06 1.461824349416918348e-06 1.198366785058370034e-06 9.722548136199030507e-07 7.773800397827129439e-07 6.377560647673309889e-07 5.298247564140274907e-07 4.438725876375620478e-07 3.785312974277174744e-07 3.301199717743342747e-07 2.698911445173540764e-07 2.169238699780218730e-07 1.708793829011074383e-07 1.433566899218724784e-07 1.265232925193605292e-07 1.151768013530054995e-07 8.967479423571813320e-08 6.639557913635376497e-08 5.736693668538639016e-08 4.441663584205101651e-08 3.458060421563806784e-08 4.317848009623178907e-08 3.937598290562323090e-08 3.739469499470495590e-08 2.028928948730624699e-08 1.436451769370135881e-08 1.318716319357510287e-08 3.557753507663885784e-09 3.729814954789734839e-11 -3.512556418933816192e-09 -1.246935574187246155e-08 -1.558036327966550458e-08 -2.512514115026926994e-08 -2.293782711978070695e-08 -2.043149414885585102e-08 -1.366740577924673777e-08 -5.629288076335339907e-09 -8.575786555249173140e-09 -7.462912418024411719e-09 -1.329353066554757916e-08 -1.468451662844679940e-08 -8.985326014275824220e-09 -1.186419319752227140e-08 -9.729580055314156741e-09 -6.805420591017040756e-07 -3.209650436021849788e-06 -2.814934954424864413e-06 -2.317214577693730004e-06 -1.883731140878059076e-06 -1.571315765591770259e-06 -1.341951915114931340e-06 -1.205206048142973485e-06 -1.093287116944899384e-06 -1.011329125079220920e-06 -9.265489867473589502e-07 -8.097682977052987595e-07 -7.767784680042755570e-07 -6.982949953907639351e-07 -6.667403268436458393e-07 -6.113544530524267189e-07 -5.835903077680979488e-07 -5.102442426042636469e-07 -4.505943031344738443e-07 -4.217888038467611217e-07 -4.344994252664055848e-07 -4.345623060380657090e-07 -4.132494794409342113e-07 -3.881149036481095860e-07 -3.473780311006990177e-07 -3.186324930832631590e-07 -2.732563568647229288e-07 -2.266143112139344068e-07 -2.089472147217201206e-07 -1.903579367639790597e-07 -1.792036276416336694e-07 -1.513969099037442414e-07 -1.359611706929409156e-07 -1.060405265286938162e-07 -9.878244153393723944e-08 -8.857012012467331394e-08 -1.038142571438113564e-07 -1.169380682206648609e-07 -9.817564994531742505e-08 -8.422976523969218074e-08 -7.296430229437325227e-08 -7.050866039744273197e-08 -6.942012067879860585e-08 -6.926975091860796312e-08 -6.064676064523631086e-08 -6.344988233104730075e-08 -7.017803362538676090e-08 -5.840973759274828689e-08 -5.294149201255466483e-08 -6.762506578653667221e-08
7.369743576126933423e-06 5.866492201860559694e-06 4.470550955812937425e-06 3.129403919603787510e-06 2.380686514704500515e-06 1.820922609256590173e-06 1.466386584969854723e-06 1.192131624509661137e-06 9.805087962596915235e-07 7.994424952421042659e-07 6.487105441212809879e-07 5.332605056346270784e-07 4.427957004943727255e-07 3.767784119872905085e-07 3.165301396019640983e-07 2.701767235664857079e-07 2.229091649365788224e-07 1.858292978421341401e-07 1.500918657149204557e-07 1.259461516095599814e-07 1.034546718415579314e-07 8.941315034982575485e-08 7.236996824844160115e-08 5.782622561415551228e-08 5.079819710898235852e-08 3.869418437971770490e-08 3.339345436387739908e-08 4.082218175082880592e-08 4.081118086826066338e-08 3.794224718830150481e-08 2.792499367558196570e-08 2.451966035336404821e-08 2.080983654003363075e-08 1.248838403285581150e-08 4.394388390705325560e-09 -1.258538064046971139e-09 -7.737259422493762313e-09 -1.020242604395804810e-08 -1.647314565940269332e-08 -1.456878981428637743e-08 -1.375790843605569821e-08 -1.155582468816591385e-08 -4.550355533879224506e-09 -5.259338446752162674e-09 -1.039720037562653157e-09 -5.749737101613553867e-09 -4.473662045920734686e-09 -2.957812812650930695e-09 -4.538207792143987695e-09 -3.433717899830309440e-09 -4.181683275752665399e-08 -1.874455988103499825e-06 -1.915848531801854233e-06 -1.546157268843424493e-06 -1.282929847080832766e-06 -1.074207967867401356e-06 -9.288060483761793237e-07 -8.039332038331506049e-07 -7.262362049544451600e-07 -6.855071084404958777e-07 -6.540751078712401197e-07 -5.761371559769054112e-07 -5.475822957566138717e-07 -5.050642466510418526e-07 -4.774869595293908303e-07 -4.463690174211017684e-07 -4.311227567039972499e-07 -3.927250170052653420e-07 -3.569456569153907776e-07 -3.319196782020859876e-07 -3.284730686468021285e-07 -3.118565837467321039e-07 -2.882489831744759431e-07 -2.768199821495652140e-07 -2.488272718347431732e-07 -2.268834641820887603e-07 -1.890103470661415317e-07 -1.449634246316209299e-07 -1.323826526523015383e-07 -1.178937646921128721e-07 -1.127083308474009815e-07 -9.447620854198020393e-08 -8.323104376609909120e-08 -6.218437190802146878e-08 -6.137263739900135140e-08 -6.266172203157625629e-08 -7.642232066733234367e-08 -8.405214180076414221e-08 -7.681681785508476649e-08 -7.726320627369304890e-08 -7.812391321270078003e-08 -7.207947207030178712e-08 -6.616014308738891270e-08 -6.041679818721421251e-08 -5.682400132579475578e-08 -5.737019531530768655e-08 -6.019711389045273552e-08 -5.172811260296583081e-08 -5.209838118659497913e-08 -6.013906366072104622e-08
4.857697733463802443e-06 3.916793917596416422e-06 3.129403919603787510e-06 2.599515448003250891e-06 2.057013285737281379e-06 1.607975176682896015e-06 1.299372337746218161e-06 1.069508453411676170e-06 8.813167779031993990e-07 7.279198795503765522e-07 5.962599682981921886e-07 4.906374938408976391e-07 4.078533750967358243e-07 3.462041947142017003e-07 2.922454135127402475e-07 2.489321022012481408e-07 2.067449605623304067e-07 1.689590062233065182e-07 1.333745322877853048e-07 1.096227633260412610e-07 9.172326124709228304e-08 7.932501086728590254e-08 6.446573385284708789e-08 5.069555570488234931e-08 4.222601831309180867e-08 2.937103332289958647e-08 2.219005647613768095e-08 2.678078716934808627e-08 2.547503110156321896e-08 2.430744711520171267e-08 1.800806021532150668e-08 1.739242662983503306e-08 1.499166050714167440e-08 5.144238043053899089e-09 -2.058581655729323253e-09 -5.697702515467687108e-09 -1.198300933886889784e-08 -1.258743124971679798e-08 -1.567020331835754752e-08 -1.455627781565844362e-08 -1.688144960935575863e-08 -1.499261575782834774e-08 -1.153479883721140553e-08 -1.220189946597114459e-08 -8.411690240882119641e-09 -1.208140375706972371e-08 -9.639259618478372341e-09 -7.905533237366994005e-09 -8.068782464617673033e-09 -7.075509299272643427e-09 5.956339891717559660e-08 -1.170691936593500572e-06 -1.225448052314505219e-06 -1.097377632773893382e-06 -8.809796284589981728e-07 -7.430124699937371912e-07 -6.434225982678200402e-07 -5.683687613437634566e-07 -5.243166339401517141e-07 -5.030427891867484134e-07 -4.954560353742945760e-07 -4.288408577464040625e-07 -4.122769832617371488e-07 -3.859135935165292706e-07 -3.698488625668170785e-07 -3.551569483305374074e-07 -3.424253906244854522e-07 -3.173085183122582174e-07 -2.931303193685593588e-07 -2.769050852479069239e-07 -2.671192420197900536e-07 -2.462984760355798365e-07 -2.250918238274420096e-07 -2.218865837863634478e-07 -2.042075192697351540e-07 -1.877424136789470184e-07 -1.569222472072263490e-07 -1.233500149755880382e-07 -1.107377600206863296e-07 -9.653388287188165616e-08 -9.008213190129689307e-08 -7.394479027658736981e-08 -6.401985681068595016e-08 -4.951164645266641096e-08 -4.392191051451987261e-08 -4.579793583128344825e-08 -5.608135928810891616e-08 -5.874910564347648669e-08 -5.316606728944681422e-08 -5.604493792372916643e-08 -6.042841822842560630e-08 -5.860990584084455056e-08 -5.423839252260672048e-08 -4.983645538174391208e-08 -4.528204279451006366e-08 -4.581729739818399256e-08 -4.707997573065119339e-08 -4.243747818202958225e-08 -4.247025570094047746e-08 -4.632134065952156211e-08
3.648954982165322713e-06 2.984281019180091304e-06 2.380686514704500515e-06 2.057013285737281379e-06 1.851869691705625101e-06 1.494322984139192687e-06 1.229158571064140280e-06 1.026081425070993082e-06 8.481910925493683817e-07 7.081871920678433906e-07 5.857144077804538485e-07 4.831754664105656907e-07 4.004220660380277146e-07 3.393852591755604735e-07 2.893460556325435751e-07 2.472440801664542157e-07 2.066681702313203198e-07 1.689707591710600878e-07 1.334344521321157794e-07 1.107689091280783480e-07 9.387202506288141631e-08 7.814905074157038699e-08 6.458610148033299779e-08 4.824251442575059039e-08 3.787584753766973612e-08 2.601421928337993902e-08 1.919468047449368718e-08 2.446602128388265776e-08 2.256144325313111271e-08 2.193609672589930431e-08 1.789663588656030967e-08 1.593966120017373803e-08 1.228261949465265223e-08 4.439907363827977274e-09 -1.232254262716387629e-09 -4.571964566833229485e-09 -1.053755363472976675e-08 -1.156437415029800125e-08 -1.267161179404238177e-08 -1.249128133651645839e-08 -1.592383790811380516e-08 -1.394824432342194199e-08 -1.168270424082732171e-08 -1.277361906897552087e-08 -9.632887388479772698e-09 -1.293731434805084691e-08 -9.952591450946254404e-09 -8.860544976428493793e-09 -8.510399744319963133e-09 -7.143712847757593196e-09 9.377015377781408751e-08 -8.104214039074572411e-07 -8.750045241616528362e-07 -7.896604144102514194e-07 -6.604822696943545381e-07 -5.406050027579567356e-07 -4.841742684900386274e-07 -4.454960213448087736e-07 -4.083376358987099636e-07 -3.994735388669569481e-07 -4.063141865560515412e-07 -3.667301665371915995e-07 -3.682945257639086552e-07 -3.466919348290018035e-07 -3.364310227664129904e-07 -3.269770080073145327e-07 -3.109523135031494171e-07 -2.910653235850938315e-07 -2.692574448216957660e-07 -2.586087212185486652e-07 -2.498748635135681579e-07 -2.313173547979529661e-07 -2.120257729271406538e-07 -2.057886396493575908e-07 -1.947272760056041181e-07 -1.820543004615592378e-07 -1.559602703315519112e-07 -1.286810810478954932e-07 -1.144546039768624424e-07 -1.001366728971289440e-07 -9.705202007832036632e-08 -8.176039182188718715e-08 -7.292817879258049468e-08 -6.124362568125517128e-08 -5.602156463277984467e-08 -5.834231412401234820e-08 -6.770822185459399431e-08 -6.829330211678561899e-08 -6.552969535446150102e-08 -6.751726478161812778e-08 -7.031283879783711189e-08 -6.905913693543956286e-08 -6.372609442716806694e-08 -5.589188010484838182e-08 -5.091474654775371569e-08 -4.914672996206342246e-08 -5.213780957323948189e-08 -4.604060359935862517e-08 -4.278681367675143352e-08 -4.464567321511370477e-08
2.693771585489069722e-06 2.256493977778432575e-06 1.820922609256590173e-06 1.607975176682896015e-06 1.494322984139192687e-06 1.353901785347115462e-06 1.152205155514408740e-06 9.771913203675621136e-07 8.168740239058821134e-07 6.896723575289519928e-07 5.797224243472675843e-07 4.817765915432048616e-07 4.011380591438993609e-07 3.398871140138530862e-07 2.877996270088089770e-07 2.452187103509283446e-07 2.044181109230300401e-07 1.686507332038360205e-07 1.349449156478549805e-07 1.136057282664347935e-07 9.706442270101720938e-08 8.339577808148872842e-08 7.084834140270646862e-08 5.541433208859241578e-08 4.330160660687777839e-08 3.090147969959426686e-08 2.436496615786271412e-08 2.780273933207879422e-08 2.552109833925583848e-08 2.401656753697531289e-08 2.053773641682797083e-08 1.764504134841470765e-08 1.405880208321917896e-08 7.598127304867074963e-09 2.289648968666192366e-09 -9.671499478657541813e-10 -6.848602027041163217e-09 -8.731530160224134334e-09 -1.027383270066475492e-08 -1.066966234671147034e-08 -1.396440919329578708e-08 -1.222564865056215965e-08 -1.023667038460196351e-08 -1.161175756508916039e-08 -9.061379335723359133e-09 -1.281446745781097297e-08 -1.132303788495741323e-08 -1.145437751046442445e-08 -1.169708113745566276e-08 -1.062297987133304550e-08 2.462104454633766384e-08 -5.961808493447465304e-07 -6.562018868735616208e-07 -5.742707309201348231e-07 -4.594093287166899357e-07 -4.010195529016786853e-07 -3.485925586274678607e-07 -3.312469684779546636e-07 -3.238728690012063658e-07 -3.265980635812336784e-07 -3.413689542080908054e-07 -3.209491837799018006e-07 -3.362398811026397902e-07 -3.168114081971761029e-07 -3.040757282209709065e-07 -2.996253064129803461e-07 -2.834842534406281973e-07 -2.701279720279174644e-07 -2.523165421092695018e-07 -2.421002970096291725e-07 -2.347087410260973243e-07 -2.177459220536904851e-07 -1.996670185222258250e-07 -1.932759346165955579e-07 -1.839083450653738330e-07 -1.673049571608169122e-07 -1.453841009420817623e-07 -1.263801580163117252e-07 -1.145293455960677922e-07 -1.005265153020208851e-07 -9.576033883350965637e-08 -8.337423968895234908e-08 -7.556358892719013862e-08 -6.448577198465350270e-08 -6.128747583822434791e-08 -6.622459575349634200e-08 -7.648896115201922156e-08 -7.667096998500461424e-08 -7.532333777073524730e-08 -7.681821146867639699e-08 -7.714136035129104423e-08 -7.448554385816280730e-08 -7.068882445987005772e-08 -6.469047813633865389e-08 -6.038401233337063201e-08 -5.684792752639311215e-08 -6.055242831818014713e-08 -5.436263221509438556e-08 -4.801876460827170930e-08 -4.661318262211335403e-08
2.074873295629400575e-06 1.808414257289836955e-06 1.466386584969854723e-06 1.299372337746218161e-06 1.229158571064140280e-06 1.152205155514408740e-06 1.077132084797703390e-06 9.352726990809918411e-07 7.900732327541501246e-07 6.738172770461368293e-07 5.702817330883872347e-07 4.779550176823752508e-07 4.030326813086695137e-07 3.417751691277061838e-07 2.885694453653319219e-07 2.478256546181966475e-07 2.059204424717373402e-07 1.716916488023553409e-07 1.412551797559818461e-07 1.191181164417488633e-07 1.012468027230005526e-07 8.637349029109752924e-08 7.334028704773600000e-08 5.984552470671496391e-08 4.714428194687104196e-08 3.451586679454776809e-08 2.709319722054047598e-08 2.959011224080129083e-08 2.727837078632323054e-08 2.503455989671739579e-08 2.121676028112535509e-08 1.730827909603992228e-08 1.256816105819022924e-08 6.449695780695148513e-09 1.640485490543886098e-09 -1.871955849623331869e-09 -7.895990440823492671e-09 -1.009386936517212840e-08 -1.182528251131767446e-08 -1.171280943734875895e-08 -1.404527091188585388e-08 -1.266040777699843303e-08 -1.063367927569887105e-08 -1.182042575384327984e-08 -9.841659593363454244e-09 -1.373446615121608252e-08 -1.371891668789981196e-08 -1.372522194555492752e-08 -1.397387820836711468e-08 -1.327153123357715773e-08 7.930247847199839406e-08 -5.302873663308301514e-07 -5.474130855971705862e-07 -4.658695865601305621e-07 -3.749127418874599277e-07 -3.160671886956961787e-07 -2.859448791651504028e-07 -2.638340198730271391e-07 -2.694772328537327324e-07 -2.811186812963808501e-07 -2.963787117668352792e-07 -2.836059863487440917e-07 -3.020257510508315100e-07 -2.883978210021757086e-07 -2.735781002292299144e-07 -2.733290196406198735e-07 -2.612235290408802411e-07 -2.517324796526206591e-07 -2.367110807508984997e-07 -2.282339906306173999e-07 -2.225560284937946320e-07 -2.066380673023420366e-07 -1.898500780270624787e-07 -1.817460719206914993e-07 -1.737291046722515501e-07 -1.564881437024094374e-07 -1.388631552230812646e-07 -1.213566492618241474e-07 -1.107694844731531862e-07 -9.792157139759386460e-08 -9.460055217548654298e-08 -8.606363926927904947e-08 -8.054264167067702491e-08 -6.793223000083087607e-08 -6.444460160702391261e-08 -6.975137482157773492e-08 -7.723844534299559540e-08 -7.758173983276324027e-08 -7.721006790603218615e-08 -7.892151227372927176e-08 -7.730180798866647876e-08 -7.299397949590928426e-08 -6.956060276881553816e-08 -6.674916761325375432e-08 -6.409306102136452659e-08 -6.050964394168797174e-08 -6.370627529798028128e-08 -5.675788902196299400e-08 -4.871608139703001173e-08 -4.568067859632400672e-08
1.637014815609636097e-06 1.461824349416918348e-06 1.192131624509661137e-06 1.069508453411676170e-06 1.026081425070993082e-06 9.771913203675621136e-07 9.352726990809918411e-07 8.805417860479133077e-07 7.665881080751517838e-07 6.632103808953447647e-07 5.661150520191103742e-07 4.789077953214251676e-07 4.074595081989229736e-07 3.500214922201934336e-07 2.972934684997150986e-07 2.570240060273886857e-07 2.150233731445573516e-07 1.806356617385270918e-07 1.501554692131018602e-07 1.264308064611698807e-07 1.075344325485071640e-07 9.144255716606920160e-08 7.795673724770738718e-08 6.528137551941451094e-08 5.190444261210228588e-08 3.933790085551638505e-08 3.179546440354693422e-08 3.287263185255486500e-08 2.953333679607072531e-08 2.696870766318743124e-08 2.322207740928787106e-08 1.912518751939897958e-08 1.435498886878144923e-08 8.819485019656387371e-09 4.341249280614628463e-09 1.736504460908518074e-10 -5.547513988785484823e-09 -8.445524406942979107e-09 -1.056563941446450964e-08 -1.104436793829433074e-08 -1.243580075278922639e-08 -1.075490833726977880e-08 -9.569692533634528800e-09 -1.075026217844870367e-08 -9.456960637799173423e-09 -1.288361436354431499e-08 -1.279182954723003758e-08 -1.261200453740649579e-08 -1.281761296947867330e-08 -1.283258932084950881e-08 1.819219538274855057e-08 -4.356693273190198487e-07 -4.440503476400734670e-07 -3.749761720630760264e-07 -2.937083566469266210e-07 -2.465275499938982703e-07 -2.085678057457882101e-07 -1.944893861123651005e-07 -2.033082682255836699e-07 -2.232269485885336996e-07 -2.413782655808291938e-07 -2.370948446976460441e-07 -2.611021588839358121e-07 -2.524566399638943866e-07 -2.400915380221403776e-07 -2.420919925405844132e-07 -2.313533869120983301e-07 -2.259207009464151895e-07 -2.137356651212216691e-07 -2.078348760463407835e-07 -2.067978551420168792e-07 -1.963304640100696873e-07 -1.826436894101714043e-07 -1.749653110978339948e-07 -1.711848141582088346e-07 -1.547978578627140069e-07 -1.398048447010191216e-07 -1.241409506821294533e-07 -1.153283109328636809e-07 -1.032008114344125216e-07 -1.007076877982768114e-07 -9.145738183681831423e-08 -8.484388656303490861e-08 -7.261414197774380220e-08 -7.019441988252328131e-08 -7.439054856395570995e-08 -8.012674381786492524e-08 -7.864648903406539070e-08 -7.880161037744143609e-08 -7.878806925976830512e-08 -7.585963328884457236e-08 -7.124990586929206544e-08 -6.872683170555998205e-08 -6.732432244021467397e-08 -6.454035281921789464e-08 -5.877449130656653046e-08 -6.011424555197506198e-08 -5.328237858352071445e-08 -4.606966419258766473e-08 -4.448632196388233863e-08
1.356835419946369078e-06 1.198366785058370034e-06 9.805087962596915235e-07 8.813167779031993990e-07 8.481910925493683817e-07 8.168740239058821134e-07 7.900732327541501246e-07 7.665881080751517838e-07 7.256108101795745026e-07 6.446245815161557845e-07 5.578403438206207637e-07 4.769355795492631052e-07 4.100458376318980488e-07 3.538092661190072298e-07 3.025464522681290338e-07 2.636438612447841311e-07 2.228903890360838030e-07 1.867494714110372578e-07 1.562071909505820283e-07 1.320739353837154520e-07 1.120697829928894800e-07 9.537157535549445598e-08 8.127895132099596363e-08 6.892376502440101760e-08 5.586248341292222821e-08 4.301592054450515814e-08 3.507979442525826550e-08 3.477733840484774459e-08 3.023715513799694793e-08 2.610487887590302829e-08 2.181798540174338823e-08 1.792749111828556036e-08 1.375194863492147251e-08 9.236107712893721181e-09 5.221643708410861921e-09 1.663404177631732558e-09 -3.286313659850093124e-09 -6.233190419986948195e-09 -8.800965772535722203e-09 -9.710407876763070457e-09 -1.076774902895309022e-08 -8.872071808017379954e-09 -7.772051821791790355e-09 -8.980579274380874127e-09 -8.121480829384909464e-09 -1.127172307838138590e-08 -1.120199266979753742e-08 -1.177799252956501889e-08 -1.226450573125681996e-08 -1.253190906112197201e-08 7.670428692246982230e-08 -3.637089024519291944e-07 -3.613177867645154983e-07 -2.945229389265447602e-07 -2.307829772493232268e-07 -1.941628457585669302e-07 -1.490959403278092361e-07 -1.266160381608916907e-07 -1.403046708733169144e-07 -1.568440207755007679e-07 -1.785779108779834158e-07 -1.893685273739305408e-07 -2.218220474489817758e-07 -2.166810982783695874e-07 -2.089346483310862579e-07 -2.129565097649726713e-07 -2.065345870867879224e-07 -2.034707068182063530e-07 -1.946600857560496325e-07 -1.938225352372880830e-07 -1.958760488239395090e-07 -1.899052290968161461e-07 -1.804188649946150500e-07 -1.745506599757353085e-07 -1.719223308543247645e-07 -1.556572671014979112e-07 -1.410132033820216418e-07 -1.260256505682170648e-07 -1.166790165050892146e-07 -1.058039100608776113e-07 -1.044480015905583988e-07 -9.563210892382913680e-08 -8.903656522826598461e-08 -7.815660096676103569e-08 -7.578196156788176554e-08 -7.776832672793773588e-08 -8.165837666825101643e-08 -7.868053565020370146e-08 -7.899856293259790365e-08 -7.898966014409341222e-08 -7.554098875196599009e-08 -7.097348744075470853e-08 -6.759575310302208547e-08 -6.651922177671738982e-08 -6.366601155798472351e-08 -5.846983145910760282e-08 -5.852679550942533719e-08 -5.280671648631787839e-08 -4.686533139911783457e-08 -4.549903093504690892e-08
1.083352508781537781e-06 9.722548136199030507e-07 7.994424952421042659e-07 7.279198795503765522e-07 7.081871920678433906e-07 6.896723575289519928e-07 6.738172770461368293e-07 6.632103808953447647e-07 6.446245815161557845e-07 6.174726851811808059e-07 5.489942577192546174e-07 4.766579030960155765e-07 4.119693169356486965e-07 3.570317982252636202e-07 3.083730643176969107e-07 2.688140760773156837e-07 2.289720896171211259e-07 1.930447375395898103e-07 1.643262414152052136e-07 1.399077554387666095e-07 1.183329758393720969e-07 1.008982629142609915e-07 8.555838796377105965e-08 7.211964125694405110e-08 5.762076946320208421e-08 4.498454475800033052e-08 3.711645722159825468e-08 3.523062659855746620e-08 3.015923078671473793e-08 2.537786385812456246e-08 2.075115656441669707e-08 1.706933597119109268e-08 1.306389443166369611e-08 8.594378537746098226e-09 4.762024718661183360e-09 2.527546309428289080e-09 -1.338499099571715453e-09 -4.703612852425014933e-09 -7.440080742089825706e-09 -8.917919095431375468e-09 -1.010552123836123300e-08 -8.522278367402494098e-09 -7.873932706974196271e-09 -9.284062053866349431e-09 -8.651923709821007033e-09 -1.144482170779589139e-08 -1.142791215364313084e-08 -1.225191887715586395e-08 -1.294184186856337329e-08 -1.330808639921542104e-08 8.052524117760997333e-08 -2.835521439563427206e-07 -2.867978803056328732e-07 -2.297770216816613351e-07 -1.760454062956668851e-07 -1.448104907099463442e-07 -1.103284060550660461e-07 -8.486110550056136468e-08 -8.879940673197661430e-08 -1.046434410825034089e-07 -1.227306144891000295e-07 -1.367887696647856070e-07 -1.759877647200850935e-07 -1.801773801595448641e-07 -1.812967672466900482e-07 -1.879609651419931392e-07 -1.858079501567217376e-07 -1.867470751144303448e-07 -1.791202597314086801e-07 -1.784576874975780419e-07 -1.795450772634387862e-07 -1.761425662566275093e-07 -1.690434194567809645e-07 -1.633979011015305604e-07 -1.613738213024832596e-07 -1.460599874516740241e-07 -1.327549010514445839e-07 -1.201175726805197958e-07 -1.123548633433932931e-07 -1.034990965472109283e-07 -1.030561718210393637e-07 -9.628932636183340444e-08 -9.102529494183909897e-08 -8.358833825629160514e-08 -8.113211784753554458e-08 -8.122241045009724364e-08 -8.249343225284684057e-08 -7.865559921067382379e-08 -7.856350235792381185e-08 -7.849758806760668268e-08 -7.547543367608163598e-08 -7.125846372313288583e-08 -6.560062450272515050e-08 -6.352846209158341896e-08 -6.092455336694263128e-08 -5.550203559943982110e-08 -5.631199264819679927e-08 -5.219906921305096981e-08 -4.665246088680892708e-08 -4.486197163979121154e-08
