2.499999999999999618e-03 4.125157484289880813e+04 5.120515596518249367e+03
7.499999999999998855e-03 4.879398544744881656e+04 1.550300557945232140e+04
1.250000000000000763e-02 5.290398891979882319e+04 1.835959299505559829e+04
1.749999999999999126e-02 5.355392894353920565e+04 2.141534715651359875e+04
2.250000000000000958e-02 5.062484279226239596e+04 2.283909206359879681e+04
2.750000000000000361e-02 4.583415645832958398e+04 2.080705570943000203e+04
3.249999999999999417e-02 4.041423050799120392e+04 1.882169455366479815e+04
3.750000000000001249e-02 3.560570469290960318e+04 1.694378838507999535e+04
4.250000000000000305e-02 3.163013981607960159e+04 1.462232059395679789e+04
4.749999999999998668e-02 2.842083063938359919e+04 1.346423399486400012e+04
5.249999999999998418e-02 2.621570290286199452e+04 1.280238854825240014e+04
5.749999999999996780e-02 2.434316961118000108e+04 1.173628889905320102e+04
6.250000000000001388e-02 2.286275150580680202e+04 1.069007559320431938e+04
6.750000000000000444e-02 2.143082813692080163e+04 9.879390807873201993e+03
7.249999999999999500e-02 1.997887057977719815e+04 9.108717783827041785e+03
7.749999999999999944e-02 1.848184942980519554e+04 8.350997252105120424e+03
8.249999999999996225e-02 1.683526286001440167e+04 7.613503898119839505e+03
8.750000000000004996e-02 1.519380898074520155e+04 6.960265611394838743e+03
9.249999999999998501e-02 1.374603565487680135e+04 6.232295545034199677e+03
9.750000000000000333e-02 1.254253633913600061e+04 5.655962718393160685e+03
1.024999999999999245e-01 1.151339425750080045e+04 5.091515841797239773e+03
1.074999999999999706e-01 1.075001886296279918e+04 4.679399637424839966e+03
1.125000000000000722e-01 1.017743153377696035e+04 4.299236344002560145e+03
1.174999999999999656e-01 9.729399994670118758e+03 3.984112039262280177e+03
1.225000000000000255e-01 9.342785238045838923e+03 3.718558715663360090e+03
1.274999999999999190e-01 8.955482944837438481e+03 3.418726245461079543e+03
1.325000000000000067e-01 8.527555589455760128e+03 3.136270112618040002e+03
1.375000000000000389e-01 8.046482678941320046e+03 2.917021568129359366e+03
1.424999999999999878e-01 7.535049331616600284e+03 2.597548246712040054e+03
1.474999999999999922e-01 7.031889444906881181e+03 2.395253496372959489e+03
1.524999999999999412e-01 6.521598132214759971e+03 2.142953279674160513e+03
1.575000000000000011e-01 6.088143219704800686e+03 1.953234694841039754e+03
1.625000000000000888e-01 5.704625763596240176e+03 1.786745792080479760e+03
1.675000000000000377e-01 5.377480599242398966e+03 1.639945639029279619e+03
1.724999999999999867e-01 5.125654832303640433e+03 1.448061203969800317e+03
1.774999999999999356e-01 4.929514046342079382e+03 1.330454326346879952e+03
1.824999999999999956e-01 4.753233585727240097e+03 1.198423996610800032e+03
1.875000000000001110e-01 4.598275471697438661e+03 1.081130067681280025e+03
1.925000000000000877e-01 4.441347533650239711e+03 9.836417641262158895e+02
1.974999999999999534e-01 4.250681678981120058e+03 8.888709795441760662e+02
2.024999999999999578e-01 4.069358967857080188e+03 8.041039784709480500e+02
2.075000000000000178e-01 3.873251901102800275e+03 6.932930054858200037e+02
2.125000000000001332e-01 3.688079160932799368e+03 6.180351776471200083e+02
2.174999999999998601e-01 3.507877931646561137e+03 5.644867962026320356e+02
2.224999999999999478e-01 3.337958820267279407e+03 5.230058329163119879e+02
2.274999999999999523e-01 3.199316685503040389e+03 4.629140015067959553e+02
2.325000000000000400e-01 3.071421120877240355e+03 3.973397869194320151e+02
2.375000000000000722e-01 2.954876551480319904e+03 3.478051836579080032e+02
2.424999999999998268e-01 2.862254800765919754e+03 2.966586995625639815e+02
2.474999999999999423e-01 2.770800296127839829e+03 2.517264695426759715e+02
2.525000000000000022e-01 2.685748855819880191e+03 2.062042010187280425e+02
2.575000000000000622e-01 2.607706153188159533e+03 1.565831110553872065e+02
2.625000000000000666e-01 2.524965386750439848e+03 1.278585585596223808e+02
2.674999999999998490e-01 2.434215286754679710e+03 1.121787525733596169e+02
2.725000000000000200e-01 2.356475476049639838e+03 7.535806483513960075e+01
2.775000000000000244e-01 2.269328667510120340e+03 6.078697780824439434e+01
2.825000000000000289e-01 2.197209180316000129e+03 4.038328474890275999e+01
2.875000000000000888e-01 2.124215864281520226e+03 1.800987224486040006e+01
2.924999999999998712e-01 2.051052296349520475e+03 2.862088160815675408e+00
2.974999999999999867e-01 1.992111274222959992e+03 -2.002491987878016033e+01
3.024999999999999911e-01 1.932877598981639721e+03 -3.951656598596494518e+01
3.074999999999999956e-01 1.884774398977400097e+03 -6.154702249871800035e+01
3.125000000000001110e-01 1.832951012401200614e+03 -8.066808582216441437e+01
3.174999999999998379e-01 1.784372925704439922e+03 -9.466346025457161772e+01
3.225000000000000644e-01 1.738578535061760476e+03 -1.202885366009148100e+02
3.275000000000000133e-01 1.695840409105519939e+03 -1.314620840837675928e+02
3.324999999999999623e-01 1.654474481701040077e+03 -1.486366717740559977e+02
3.375000000000001887e-01 1.608946258823879816e+03 -1.581867039412719862e+02
3.424999999999998601e-01 1.560280840501800185e+03 -1.708927764510840177e+02
3.475000000000001421e-01 1.522610847828720125e+03 -1.704574023773919862e+02
3.524999999999999800e-01 1.483982162980280009e+03 -1.836252242134119967e+02
3.574999999999999289e-01 1.450289480857799845e+03 -1.891761668040759901e+02
3.625000000000002109e-01 1.409092714791919889e+03 -1.956217972095720086e+02
3.674999999999998823e-01 1.376965804966239830e+03 -2.084134315160079609e+02
3.725000000000001643e-01 1.345265717482399623e+03 -2.224193254561559741e+02
3.775000000000000022e-01 1.314475960731680061e+03 -2.283768878616639597e+02
3.824999999999999512e-01 1.285389556729799779e+03 -2.389853019715600340e+02
3.875000000000002331e-01 1.255320301537600017e+03 -2.440345711501159940e+02
3.924999999999999045e-01 1.226590464050599621e+03 -2.473498632134439674e+02
3.975000000000002420e-01 1.199641842560280111e+03 -2.525852739948720114e+02
