2.500000000000000052e-03 4.251040567921679758e+04 -8.033890400342435214e+02
7.499999999999999722e-03 5.048455427646659518e+04 7.389242748834150916e+03
1.250000000000000069e-02 5.255134976233544148e+04 1.335109359297919400e+04
1.750000000000000167e-02 5.231775152974286902e+04 1.642129299386086859e+04
2.249999999999999917e-02 5.055560833508316136e+04 1.737442369938317643e+04
2.750000000000000014e-02 4.645842241778461903e+04 1.885909568274467892e+04
3.250000000000000111e-02 4.075810613209909934e+04 1.783332506797290625e+04
3.749999999999999861e-02 3.667503325035679154e+04 1.682156647485567009e+04
4.250000000000000305e-02 3.199355517170044550e+04 1.542763566785419971e+04
4.750000000000000056e-02 2.898034791530123766e+04 1.329574126128063472e+04
5.249999999999999806e-02 2.694397542763107413e+04 1.187397596522672029e+04
5.750000000000000250e-02 2.519528176805052863e+04 1.072963827876928008e+04
6.250000000000000000e-02 2.358521381177932199e+04 1.039933551080428333e+04
6.750000000000000444e-02 2.216405771524917873e+04 9.478272173845007273e+03
7.249999999999999500e-02 2.076015180256419990e+04 9.067754713057400295e+03
7.749999999999999944e-02 1.921796807712296868e+04 8.578440343295887942e+03
8.250000000000000389e-02 1.754659751450320618e+04 7.723790731326571404e+03
8.750000000000000833e-02 1.604900281465503940e+04 6.967263771546135104e+03
9.249999999999999889e-02 1.472296536817655942e+04 6.218938937412075575e+03
9.750000000000000333e-02 1.340790976086285445e+04 5.798533314931534733e+03
1.025000000000000078e-01 1.244015208589607937e+04 5.434033165937317790e+03
1.074999999999999983e-01 1.171158999384982963e+04 5.035245099214965194e+03
1.125000000000000028e-01 1.112869032978475116e+04 4.748756726466320288e+03
1.175000000000000072e-01 1.064695324063722728e+04 4.465665870098171581e+03
1.224999999999999978e-01 1.016624885654188074e+04 4.170588081922815945e+03
1.275000000000000022e-01 9.732901409715477712e+03 3.884284265685254923e+03
1.325000000000000067e-01 9.293025133252083833e+03 3.605699757186751413e+03
1.375000000000000111e-01 8.862660601309456979e+03 3.354336272597037805e+03
1.425000000000000155e-01 8.373079339527601405e+03 3.181430492206979125e+03
1.474999999999999922e-01 7.890471558266464854e+03 3.042360590258232605e+03
1.524999999999999967e-01 7.417214405131143394e+03 2.849347300433417331e+03
1.575000000000000011e-01 7.001198923345918047e+03 2.637641080964643152e+03
1.625000000000000056e-01 6.666552076187509556e+03 2.534409549039552985e+03
1.675000000000000100e-01 6.342298863615665141e+03 2.399283226666776955e+03
1.725000000000000144e-01 6.090477074168365107e+03 2.272122119659456530e+03
1.774999999999999911e-01 5.845491974726951412e+03 2.110664257572427232e+03
1.824999999999999956e-01 5.635992325508721478e+03 1.981739275775552414e+03
1.875000000000000000e-01 5.458982088764060791e+03 1.818110595752362769e+03
1.925000000000000044e-01 5.254351498513079605e+03 1.705722436593611974e+03
1.975000000000000089e-01 5.045026681610054766e+03 1.628294057889441092e+03
2.025000000000000133e-01 4.854017213949942743e+03 1.507599072257073203e+03
2.075000000000000178e-01 4.667419808516319790e+03 1.431656475553333394e+03
2.124999999999999944e-01 4.481928609191467331e+03 1.369391080462941318e+03
2.174999999999999989e-01 4.314515272464193913e+03 1.298554458014144529e+03
2.225000000000000033e-01 4.165512175473310890e+03 1.223429642962870048e+03
2.275000000000000078e-01 4.005759580936109614e+03 1.149825811340574546e+03
2.325000000000000122e-01 3.863245139576079055e+03 1.097837688030351501e+03
2.375000000000000167e-01 3.729342715888489693e+03 1.031527561403757545e+03
2.424999999999999933e-01 3.613302016038243892e+03 9.577608482780252643e+02
2.474999999999999978e-01 3.514084533980850665e+03 9.127199146519876649e+02
2.525000000000000022e-01 3.406910992982577682e+03 8.438430440274381681e+02
2.575000000000000067e-01 3.299112407091990917e+03 7.883780665919557578e+02
2.625000000000000111e-01 3.197917212757425204e+03 7.195534084679383113e+02
2.675000000000000155e-01 3.101312823159516483e+03 6.618748726511006453e+02
2.725000000000000200e-01 3.001832457646332841e+03 6.361426510415735720e+02
2.775000000000000244e-01 2.911309057848281100e+03 5.918809918236581780e+02
